date,store,category,item,sales,theft_event,theft_qty,stock
2024-03-28,Store A,Household,Paper Towels,8,False,0,390
2024-03-29,Store A,Household,Paper Towels,7,False,0,383
2024-03-30,Store A,Household,Paper Towels,4,False,0,379
2024-03-31,Store A,Household,Paper Towels,6,False,0,373
2024-01-01,Store A,Household,Diapers,5,False,0,795
2024-01-02,Store A,Household,Diapers,2,False,0,793
2024-01-03,Store A,Household,Diapers,5,False,0,788
2024-01-04,Store A,Household,Diapers,7,False,0,781
2024-01-05,Store A,Household,Diapers,7,False,0,774
2024-01-06,Store A,Household,Diapers,6,False,0,768
2024-01-07,Store A,Household,Diapers,2,False,0,766
2024-01-08,Store A,Household,Diapers,4,False,0,762
2024-01-09,Store A,Household,Diapers,1,False,0,761
2024-01-10,Store A,Household,Diapers,6,False,0,755
2024-01-11,Store A,Household,Diapers,10,False,0,745
2024-01-12,Store A,Household,Diapers,4,False,0,741
2024-01-13,Store A,Household,Diapers,10,False,0,731
2024-01-14,Store A,Household,Diapers,2,False,0,729
2024-01-15,Store A,Household,Diapers,3,False,0,726
2024-01-16,Store A,Household,Diapers,2,False,0,724
2024-01-17,Store A,Household,Diapers,5,False,0,719
2024-01-18,Store A,Household,Diapers,6,False,0,713
2024-01-19,Store A,Household,Diapers,6,False,0,707
2024-01-20,Store A,Household,Diapers,5,False,0,702
2024-01-21,Store A,Household,Diapers,5,False,0,697
2024-01-22,Store A,Household,Diapers,5,False,0,692
2024-01-23,Store A,Household,Diapers,4,False,0,688
2024-01-24,Store A,Household,Diapers,8,False,0,680
2024-01-25,Store A,Household,Diapers,3,False,0,677
2024-01-26,Store A,Household,Diapers,5,False,0,672
2024-01-27,Store A,Household,Diapers,2,False,0,670
2024-01-28,Store A,Household,Diapers,7,False,0,663
2024-01-29,Store A,Household,Diapers,6,False,0,657
2024-01-30,Store A,Household,Diapers,3,False,0,654
2024-01-31,Store A,Household,Diapers,9,False,0,645
2024-02-01,Store A,Household,Diapers,3,False,0,642
2024-02-02,Store A,Household,Diapers,6,False,0,636
2024-02-03,Store A,Household,Diapers,6,False,0,630
2024-02-04,Store A,Household,Diapers,4,False,0,626
2024-02-05,Store A,Household,Diapers,9,False,0,617
2024-02-06,Store A,Household,Diapers,8,False,0,609
2024-02-07,Store A,Household,Diapers,7,False,0,602
2024-02-08,Store A,Household,Diapers,5,False,0,597
2024-02-09,Store A,Household,Diapers,2,False,0,595
2024-02-10,Store A,Household,Diapers,7,False,0,588
2024-02-11,Store A,Household,Diapers,1,False,0,587
2024-02-12,Store A,Household,Diapers,10,False,0,577
2024-02-13,Store A,Household,Diapers,2,False,0,575
2024-02-14,Store A,Household,Diapers,4,False,0,571
2024-02-15,Store A,Household,Diapers,2,False,0,569
2024-02-16,Store A,Household,Diapers,5,False,0,564
2024-02-17,Store A,Household,Diapers,4,False,0,560
2024-02-18,Store A,Household,Diapers,3,False,0,557
2024-02-19,Store A,Household,Diapers,2,False,0,555
2024-02-20,Store A,Household,Diapers,7,True,2,546
2024-02-21,Store A,Household,Diapers,6,False,0,540
2024-02-22,Store A,Household,Diapers,5,False,0,535
2024-02-23,Store A,Household,Diapers,6,False,0,529
2024-02-24,Store A,Household,Diapers,5,False,0,524
2024-02-25,Store A,Household,Diapers,5,False,0,519
2024-02-26,Store A,Household,Diapers,6,False,0,513
2024-02-27,Store A,Household,Diapers,1,False,0,512
2024-02-28,Store A,Household,Diapers,4,False,0,508
2024-02-29,Store A,Household,Diapers,2,False,0,506
2024-03-01,Store A,Household,Diapers,2,False,0,504
2024-03-02,Store A,Household,Diapers,5,False,0,499
2024-03-03,Store A,Household,Diapers,5,False,0,494
2024-03-04,Store A,Household,Diapers,2,False,0,492
2024-03-05,Store A,Household,Diapers,6,False,0,486
2024-03-06,Store A,Household,Diapers,2,False,0,484
2024-03-07,Store A,Household,Diapers,7,False,0,477
2024-03-08,Store A,Household,Diapers,5,False,0,472
2024-03-09,Store A,Household,Diapers,6,False,0,466
2024-03-10,Store A,Household,Diapers,6,False,0,460
2024-03-11,Store A,Household,Diapers,5,False,0,455
2024-03-12,Store A,Household,Diapers,5,False,0,450
2024-03-13,Store A,Household,Diapers,5,False,0,445
2024-03-14,Store A,Household,Diapers,4,False,0,441
2024-03-15,Store A,Household,Diapers,4,False,0,437
2024-03-16,Store A,Household,Diapers,12,False,0,425
2024-03-17,Store A,Household,Diapers,5,False,0,420
2024-03-18,Store A,Household,Diapers,6,False,0,414
2024-03-19,Store A,Household,Diapers,6,False,0,408
2024-03-20,Store A,Household,Diapers,5,False,0,403
2024-03-21,Store A,Household,Diapers,6,False,0,397
2024-03-22,Store A,Household,Diapers,4,False,0,393
2024-03-23,Store A,Household,Diapers,6,False,0,387
2024-03-24,Store A,Household,Diapers,7,False,0,380
2024-03-25,Store A,Household,Diapers,2,False,0,378
2024-03-26,Store A,Household,Diapers,4,False,0,374
2024-03-27,Store A,Household,Diapers,10,False,0,364
2024-03-28,Store A,Household,Diapers,4,False,0,360
2024-03-29,Store A,Household,Diapers,8,False,0,352
2024-03-30,Store A,Household,Diapers,7,False,0,345
2024-03-31,Store A,Household,Diapers,11,False,0,334
2024-01-01,Store A,Household,Detergent,1,False,0,799
2024-01-02,Store A,Household,Detergent,3,False,0,796
2024-01-03,Store A,Household,Detergent,7,False,0,789
2024-01-04,Store A,Household,Detergent,3,False,0,786
2024-01-05,Store A,Household,Detergent,4,False,0,782
2024-01-06,Store A,Household,Detergent,7,False,0,775
2024-01-07,Store A,Household,Detergent,3,False,0,772
2024-01-08,Store A,Household,Detergent,4,False,0,768
2024-01-09,Store A,Household,Detergent,5,False,0,763
2024-01-10,Store A,Household,Detergent,4,False,0,759
2024-01-11,Store A,Household,Detergent,3,False,0,756
2024-01-12,Store A,Household,Detergent,4,False,0,752
2024-01-13,Store A,Household,Detergent,1,False,0,751
2024-01-14,Store A,Household,Detergent,5,False,0,746
2024-01-15,Store A,Household,Detergent,2,False,0,744
2024-01-16,Store A,Household,Detergent,8,True,1,735
2024-01-17,Store A,Household,Detergent,7,False,0,728
2024-01-18,Store A,Household,Detergent,5,True,1,722
2024-01-19,Store A,Household,Detergent,6,False,0,716
2024-01-20,Store A,Household,Detergent,4,False,0,712
2024-01-21,Store A,Household,Detergent,4,True,1,707
2024-01-22,Store A,Household,Detergent,3,False,0,704
2024-01-23,Store A,Household,Detergent,4,False,0,700
2024-01-24,Store A,Household,Detergent,5,False,0,695
2024-01-25,Store A,Household,Detergent,3,False,0,692
2024-01-26,Store A,Household,Detergent,5,False,0,687
2024-01-27,Store A,Household,Detergent,8,False,0,679
2024-01-28,Store A,Household,Detergent,6,False,0,673
2024-01-29,Store A,Household,Detergent,5,False,0,668
2024-01-30,Store A,Household,Detergent,4,False,0,664
2024-01-31,Store A,Household,Detergent,5,False,0,659
2024-02-01,Store A,Household,Detergent,5,False,0,654
2024-02-02,Store A,Household,Detergent,4,True,1,649
2024-02-03,Store A,Household,Detergent,7,False,0,642
2024-02-04,Store A,Household,Detergent,2,False,0,640
2024-02-05,Store A,Household,Detergent,5,False,0,635
2024-02-06,Store A,Household,Detergent,8,False,0,627
2024-02-07,Store A,Household,Detergent,3,False,0,624
2024-02-08,Store A,Household,Detergent,1,False,0,623
2024-02-09,Store A,Household,Detergent,5,False,0,618
2024-02-10,Store A,Household,Detergent,3,False,0,615
2024-02-11,Store A,Household,Detergent,5,False,0,610
2024-02-12,Store A,Household,Detergent,3,False,0,607
2024-02-13,Store A,Household,Detergent,5,False,0,602
2024-02-14,Store A,Household,Detergent,4,False,0,598
2024-02-15,Store A,Household,Detergent,9,False,0,589
2024-02-16,Store A,Household,Detergent,3,False,0,586
2024-02-17,Store A,Household,Detergent,6,False,0,580
2024-02-18,Store A,Household,Detergent,5,False,0,575
2024-02-19,Store A,Household,Detergent,2,False,0,573
2024-02-20,Store A,Household,Detergent,3,False,0,570
2024-02-21,Store A,Household,Detergent,4,False,0,566
2024-02-22,Store A,Household,Detergent,7,False,0,559
2024-02-23,Store A,Household,Detergent,4,False,0,555
2024-02-24,Store A,Household,Detergent,7,False,0,548
2024-02-25,Store A,Household,Detergent,7,True,2,539
2024-02-26,Store A,Household,Detergent,9,False,0,530
2024-02-27,Store A,Household,Detergent,3,False,0,527
2024-02-28,Store A,Household,Detergent,6,False,0,521
2024-02-29,Store A,Household,Detergent,4,False,0,517
2024-03-01,Store A,Household,Detergent,7,False,0,510
2024-03-02,Store A,Household,Detergent,2,False,0,508
2024-03-03,Store A,Household,Detergent,4,False,0,504
2024-03-04,Store A,Household,Detergent,6,False,0,498
2024-03-05,Store A,Household,Detergent,9,False,0,489
2024-03-06,Store A,Household,Detergent,6,False,0,483
2024-03-07,Store A,Household,Detergent,6,False,0,477
2024-03-08,Store A,Household,Detergent,7,False,0,470
2024-03-09,Store A,Household,Detergent,3,False,0,467
2024-03-10,Store A,Household,Detergent,1,False,0,466
2024-03-11,Store A,Household,Detergent,4,False,0,462
2024-03-12,Store A,Household,Detergent,8,False,0,454
2024-03-13,Store A,Household,Detergent,3,False,0,451
2024-03-14,Store A,Household,Detergent,9,False,0,442
2024-03-15,Store A,Household,Detergent,7,False,0,435
2024-03-16,Store A,Household,Detergent,4,False,0,431
2024-03-17,Store A,Household,Detergent,6,False,0,425
2024-03-18,Store A,Household,Detergent,3,False,0,422
2024-03-19,Store A,Household,Detergent,4,False,0,418
2024-03-20,Store A,Household,Detergent,5,False,0,413
2024-03-21,Store A,Household,Detergent,2,False,0,411
2024-03-22,Store A,Household,Detergent,2,False,0,409
2024-03-23,Store A,Household,Detergent,4,False,0,405
2024-03-24,Store A,Household,Detergent,5,False,0,400
2024-03-25,Store A,Household,Detergent,8,False,0,392
2024-03-26,Store A,Household,Detergent,3,False,0,389
2024-03-27,Store A,Household,Detergent,6,False,0,383
2024-03-28,Store A,Household,Detergent,3,False,0,380
2024-03-29,Store A,Household,Detergent,4,False,0,376
2024-03-30,Store A,Household,Detergent,8,False,0,368
2024-03-31,Store A,Household,Detergent,6,False,0,362
2024-01-01,Store A,Clothing & Accessories,Designer Bag,4,False,0,496
2024-01-02,Store A,Clothing & Accessories,Designer Bag,3,False,0,493
2024-01-03,Store A,Clothing & Accessories,Designer Bag,3,False,0,490
2024-01-04,Store A,Clothing & Accessories,Designer Bag,7,False,0,483
2024-01-05,Store A,Clothing & Accessories,Designer Bag,3,False,0,480
2024-01-06,Store A,Clothing & Accessories,Designer Bag,4,False,0,476
2024-01-07,Store A,Clothing & Accessories,Designer Bag,2,False,0,474
2024-01-08,Store A,Clothing & Accessories,Designer Bag,1,False,0,473
2024-01-09,Store A,Clothing & Accessories,Designer Bag,6,False,0,467
2024-01-10,Store A,Clothing & Accessories,Designer Bag,2,False,0,465
2024-01-11,Store A,Clothing & Accessories,Designer Bag,2,False,0,463
2024-01-12,Store A,Clothing & Accessories,Designer Bag,4,False,0,459
2024-01-13,Store A,Clothing & Accessories,Designer Bag,5,False,0,454
2024-01-14,Store A,Clothing & Accessories,Designer Bag,0,False,0,454
2024-01-15,Store A,Clothing & Accessories,Designer Bag,3,False,0,451
2024-01-16,Store A,Clothing & Accessories,Designer Bag,4,False,0,447
2024-01-17,Store A,Clothing & Accessories,Designer Bag,2,False,0,445
2024-01-18,Store A,Clothing & Accessories,Designer Bag,2,False,0,443
2024-01-19,Store A,Clothing & Accessories,Designer Bag,1,False,0,442
2024-01-20,Store A,Clothing & Accessories,Designer Bag,1,False,0,441
2024-01-21,Store A,Clothing & Accessories,Designer Bag,3,False,0,438
2024-01-22,Store A,Clothing & Accessories,Designer Bag,0,True,2,436
2024-01-23,Store A,Clothing & Accessories,Designer Bag,2,False,0,434
2024-01-24,Store A,Clothing & Accessories,Designer Bag,5,False,0,429
2024-01-25,Store A,Clothing & Accessories,Designer Bag,2,False,0,427
2024-01-26,Store A,Clothing & Accessories,Designer Bag,1,False,0,426
2024-01-27,Store A,Clothing & Accessories,Designer Bag,5,False,0,421
2024-01-28,Store A,Clothing & Accessories,Designer Bag,4,False,0,417
2024-01-29,Store A,Clothing & Accessories,Designer Bag,2,False,0,415
2024-01-30,Store A,Clothing & Accessories,Designer Bag,1,False,0,414
2024-01-31,Store A,Clothing & Accessories,Designer Bag,4,False,0,410
2024-02-01,Store A,Clothing & Accessories,Designer Bag,2,False,0,408
2024-02-02,Store A,Clothing & Accessories,Designer Bag,3,False,0,405
2024-02-03,Store A,Clothing & Accessories,Designer Bag,7,False,0,398
2024-02-04,Store A,Clothing & Accessories,Designer Bag,3,False,0,395
2024-02-05,Store A,Clothing & Accessories,Designer Bag,3,False,0,392
2024-02-06,Store A,Clothing & Accessories,Designer Bag,1,False,0,391
2024-02-07,Store A,Clothing & Accessories,Designer Bag,5,False,0,386
2024-02-08,Store A,Clothing & Accessories,Designer Bag,5,False,0,381
2024-02-09,Store A,Clothing & Accessories,Designer Bag,4,False,0,377
2024-02-10,Store A,Clothing & Accessories,Designer Bag,5,False,0,372
2024-02-11,Store A,Clothing & Accessories,Designer Bag,3,False,0,369
2024-02-12,Store A,Clothing & Accessories,Designer Bag,2,False,0,367
2024-02-13,Store A,Clothing & Accessories,Designer Bag,3,False,0,364
2024-02-14,Store A,Clothing & Accessories,Designer Bag,6,False,0,358
2024-02-15,Store A,Clothing & Accessories,Designer Bag,1,False,0,357
2024-02-16,Store A,Clothing & Accessories,Designer Bag,2,False,0,355
2024-02-17,Store A,Clothing & Accessories,Designer Bag,3,True,2,350
2024-02-18,Store A,Clothing & Accessories,Designer Bag,2,False,0,348
2024-02-19,Store A,Clothing & Accessories,Designer Bag,2,False,0,346
2024-02-20,Store A,Clothing & Accessories,Designer Bag,4,False,0,342
2024-02-21,Store A,Clothing & Accessories,Designer Bag,2,False,0,340
2024-02-22,Store A,Clothing & Accessories,Designer Bag,3,False,0,337
2024-02-23,Store A,Clothing & Accessories,Designer Bag,3,False,0,334
2024-02-24,Store A,Clothing & Accessories,Designer Bag,4,False,0,330
2024-02-25,Store A,Clothing & Accessories,Designer Bag,3,False,0,327
2024-02-26,Store A,Clothing & Accessories,Designer Bag,3,False,0,324
2024-02-27,Store A,Clothing & Accessories,Designer Bag,4,False,0,320
2024-02-28,Store A,Clothing & Accessories,Designer Bag,4,False,0,316
2024-02-29,Store A,Clothing & Accessories,Designer Bag,1,False,0,315
2024-03-01,Store A,Clothing & Accessories,Designer Bag,4,False,0,311
2024-03-02,Store A,Clothing & Accessories,Designer Bag,7,False,0,304
2024-03-03,Store A,Clothing & Accessories,Designer Bag,8,False,0,296
2024-03-04,Store A,Clothing & Accessories,Designer Bag,3,True,2,291
2024-03-05,Store A,Clothing & Accessories,Designer Bag,4,False,0,287
2024-03-06,Store A,Clothing & Accessories,Designer Bag,2,False,0,285
2024-03-07,Store A,Clothing & Accessories,Designer Bag,2,False,0,283
2024-03-08,Store A,Clothing & Accessories,Designer Bag,1,False,0,282
2024-03-09,Store A,Clothing & Accessories,Designer Bag,3,False,0,279
2024-03-10,Store A,Clothing & Accessories,Designer Bag,2,False,0,277
2024-03-11,Store A,Clothing & Accessories,Designer Bag,2,False,0,275
2024-03-12,Store A,Clothing & Accessories,Designer Bag,3,False,0,272
2024-03-13,Store A,Clothing & Accessories,Designer Bag,0,False,0,272
2024-03-14,Store A,Clothing & Accessories,Designer Bag,2,False,0,270
2024-03-15,Store A,Clothing & Accessories,Designer Bag,1,True,1,268
2024-03-16,Store A,Clothing & Accessories,Designer Bag,3,False,0,265
2024-03-17,Store A,Clothing & Accessories,Designer Bag,6,False,0,259
2024-03-18,Store A,Clothing & Accessories,Designer Bag,2,False,0,257
2024-03-19,Store A,Clothing & Accessories,Designer Bag,2,False,0,255
2024-03-20,Store A,Clothing & Accessories,Designer Bag,1,False,0,254
2024-03-21,Store A,Clothing & Accessories,Designer Bag,3,False,0,251
2024-03-22,Store A,Clothing & Accessories,Designer Bag,6,False,0,245
2024-03-23,Store A,Clothing & Accessories,Designer Bag,4,False,0,241
2024-03-24,Store A,Clothing & Accessories,Designer Bag,3,False,0,238
2024-03-25,Store A,Clothing & Accessories,Designer Bag,5,False,0,233
2024-03-26,Store A,Clothing & Accessories,Designer Bag,2,True,1,230
2024-03-27,Store A,Clothing & Accessories,Designer Bag,3,False,0,227
2024-03-28,Store A,Clothing & Accessories,Designer Bag,1,False,0,226
2024-03-29,Store A,Clothing & Accessories,Designer Bag,0,False,0,226
2024-03-30,Store A,Clothing & Accessories,Designer Bag,1,False,0,225
2024-03-31,Store A,Clothing & Accessories,Designer Bag,1,False,0,224
2024-01-01,Store A,Clothing & Accessories,Watch,2,False,0,498
2024-01-02,Store A,Clothing & Accessories,Watch,1,False,0,497
2024-01-03,Store A,Clothing & Accessories,Watch,2,False,0,495
2024-01-04,Store A,Clothing & Accessories,Watch,2,False,0,493
2024-01-05,Store A,Clothing & Accessories,Watch,8,False,0,485
2024-01-06,Store A,Clothing & Accessories,Watch,2,False,0,483
2024-01-07,Store A,Clothing & Accessories,Watch,3,False,0,480
2024-01-08,Store A,Clothing & Accessories,Watch,1,False,0,479
2024-01-09,Store A,Clothing & Accessories,Watch,8,False,0,471
2024-01-10,Store A,Clothing & Accessories,Watch,3,False,0,468
2024-01-11,Store A,Clothing & Accessories,Watch,3,False,0,465
2024-01-12,Store A,Clothing & Accessories,Watch,2,False,0,463
2024-01-13,Store A,Clothing & Accessories,Watch,1,False,0,462
2024-01-14,Store A,Clothing & Accessories,Watch,2,False,0,460
2024-01-15,Store A,Clothing & Accessories,Watch,5,False,0,455
2024-01-16,Store A,Clothing & Accessories,Watch,4,False,0,451
2024-01-17,Store A,Clothing & Accessories,Watch,4,False,0,447
2024-01-18,Store A,Clothing & Accessories,Watch,3,False,0,444
2024-01-19,Store A,Clothing & Accessories,Watch,0,False,0,444
2024-01-20,Store A,Clothing & Accessories,Watch,3,True,1,440
2024-01-21,Store A,Clothing & Accessories,Watch,4,False,0,436
2024-01-22,Store A,Clothing & Accessories,Watch,3,False,0,433
2024-01-23,Store A,Clothing & Accessories,Watch,2,False,0,431
2024-01-24,Store A,Clothing & Accessories,Watch,4,False,0,427
2024-01-25,Store A,Clothing & Accessories,Watch,0,False,0,427
2024-01-26,Store A,Clothing & Accessories,Watch,4,False,0,423
2024-01-27,Store A,Clothing & Accessories,Watch,2,False,0,421
2024-01-28,Store A,Clothing & Accessories,Watch,7,False,0,414
2024-01-29,Store A,Clothing & Accessories,Watch,2,False,0,412
2024-01-30,Store A,Clothing & Accessories,Watch,1,False,0,411
2024-01-31,Store A,Clothing & Accessories,Watch,4,False,0,407
2024-02-01,Store A,Clothing & Accessories,Watch,6,False,0,401
2024-02-02,Store A,Clothing & Accessories,Watch,1,False,0,400
2024-02-03,Store A,Clothing & Accessories,Watch,1,False,0,399
2024-02-04,Store A,Clothing & Accessories,Watch,4,False,0,395
2024-02-05,Store A,Clothing & Accessories,Watch,3,False,0,392
2024-02-06,Store A,Clothing & Accessories,Watch,4,False,0,388
2024-02-07,Store A,Clothing & Accessories,Watch,5,False,0,383
2024-02-08,Store A,Clothing & Accessories,Watch,5,False,0,378
2024-02-09,Store A,Clothing & Accessories,Watch,5,False,0,373
2024-02-10,Store A,Clothing & Accessories,Watch,2,False,0,371
2024-02-11,Store A,Clothing & Accessories,Watch,3,False,0,368
2024-02-12,Store A,Clothing & Accessories,Watch,3,False,0,365
2024-02-13,Store A,Clothing & Accessories,Watch,4,False,0,361
2024-02-14,Store A,Clothing & Accessories,Watch,1,False,0,360
2024-02-15,Store A,Clothing & Accessories,Watch,2,False,0,358
2024-02-16,Store A,Clothing & Accessories,Watch,3,False,0,355
2024-02-17,Store A,Clothing & Accessories,Watch,1,False,0,354
2024-02-18,Store A,Clothing & Accessories,Watch,4,False,0,350
2024-02-19,Store A,Clothing & Accessories,Watch,1,False,0,349
2024-02-20,Store A,Clothing & Accessories,Watch,4,False,0,345
2024-02-21,Store A,Clothing & Accessories,Watch,3,False,0,342
2024-02-22,Store A,Clothing & Accessories,Watch,5,False,0,337
2024-02-23,Store A,Clothing & Accessories,Watch,3,False,0,334
2024-02-24,Store A,Clothing & Accessories,Watch,5,False,0,329
2024-02-25,Store A,Clothing & Accessories,Watch,1,False,0,328
2024-02-26,Store A,Clothing & Accessories,Watch,2,False,0,326
2024-02-27,Store A,Clothing & Accessories,Watch,1,True,1,324
